-69750, -44429
41666, -11179
-37821, 27516
-65212, 84480
-63842, -21093
67134, 44429
83200, 61543
-43495, -80627
-70026, 35431
-30133, 44983
10624, -79839
19024, 2784
74865, 57903
-40005, 79360
99591, 93369
22110, -6101
51612, 89185
24939, 33685
-73841, 83783
-22373, 83338
-45468, -71495
-59407, 44220
24222, -15524
-46374, 49915
32110, -35208
55128, 87034
-52919, -20396
41090, 57043
-57842, -40199
-62824, -44209
-77891, 2512
-71139, 59233
35658, -48532
94067, 59783
-12350, 86813
15715, 34983
-71847, 69487
41279, 62541
64274, 58286
-63795, -53111
24938, 90159
39421, -74632
18569, -76274
-38031, 62422
-21958, 2509
-19106, -84667
-5763, 55545
-49274, 97710
55761, -10783
-14962, -2219
-40806, 53648
66397, -69110
63971, -42453
42943, -61433
53754, 19531
2806, 18397
-76549, 91002
-22879, 849
21514, -15875
53, -50665
32439, 64972
-42746, 85661
85156, 92947
-60165, 31043
-38713, -39099
-82307, 21422
-80722, 53326
57385, 75535
-53252, 25876
-31323, -13527
55692, 56542
53896, 38952
-11516, 22165
-64515, 73778
98133, 15054
-49055, -9931
-54886, 20309
-83781, -37452
-59975, 20182
47231, 73095
-70488, 80458
-85844, 74300
66897, -7256
6209, 11621
-22491, -18750
76429, -48483
52577, -62611
40987, -24975
58824, 9106
-28391, 52668
-47096, -74077
-13570, -87776
-25538, 91781
94305, 52971
20259, -88062
76127, 14774
-36248, 45301
9659, -76676
62029, 5307
-89541, 38572
49279, -86612
10403, -6717
94876, 3829
52780, -70059
30354, 86748
49159, 79400
-56925, 84314
-30218, 81775
41422, 48791
-38327, -44089
-21348, 82078
62022, -4797
85655, 70559
-51110, -65032
1465, 12780
81439, -19589
3278, 81739
69059, -67654
18305, 88197
-48715, 70252
40821, -56433
81130, 37916
17553, 59818
-59553, 92261
64103, 46303
43139, -696
97337, -39866
25695, 80212
-14015, 70180
6475, -82853
-23908, -7063
-30177, 92017
-27611, 76244
89797, -7490
15787, 38232
-71175, -53441
-12885, -75745
-39087, -24628
-66616, 3364
-70606, 93482
38277, 52936
-68391, 44872
83509, 89146
73441, -69063
42607, 32419
88835, -12443
19789, -44400
70331, 89794
-37750, -28249
25688, 59574
-39757, -89200
-26421, -69820
-31316, 96781
70204, 49059
99845, 80411
83531, -60733
40862, 34417
-65196, -47331
-86951, -86320
42856, 10697
57101, -88461
55350, 17949
9418, 82744
75286, 30530
21091, 93466
-31617, 78865
88949, -33121
54049, 13319
-6972, 70004
-79335, 65352
39934, 61604
-15631, 78487
-86019, -77070
-54346, 49641
-25117, -64988
-27887, -78095
83739, 75831
-38707, -37658
-47560, 69897
151, -1513
99905, 6334
79508, -47967
98002, -77216
38513, -37041
-40860, -34329
73733, 87416
-28359, -60001
-71996, 34039
43099, 93455
38742, -52130
-50970, 39877
33850, -73678
15875, 42897
7380, -65366
41089, 10724
-58189, 44910
39540, 93281
-15800, -38981
38984, 59382
79240, 63060
28596, 44116
-47037, 89831
-26699, 99011
32058, -44765
-42879, 44489
37754, 38546
-85334, -44158
7177, -6174
89700, 60265
41195, -59382
-88041, -62566
-52021, 21846
42139, -84109
-24460, 32629
33135, -44500
57445, 78206
-24754, -49543
-52016, -86498
-73626, -39049
24938, 5452
91999, 50495
-56099, -88723
49622, -57646
27340, 13762
-13139, -46595
-18551, -61141
-67761, -30154
-15492, 18951
71003, 56921
57085, 82787
63278, 3987
-63109, 81255
82185, -89831
88428, -36625
-23476, 3007
-10577, -79844
-23107, 88544
-20309, -28715
-43468, 88965
58508, 13606
-37026, -37683
-55811, -42002
-25970, -38150
-88374, -26006
-24778, 93576
-21408, -38327
-24812, -36100
-46610, -77112
-11638, -1841
-25831, -78520
97112, -20527
-79798, -50316
-26927, -2618
-19690, -74119
66016, -49143
45803, 59383
-23405, 26135
84086, 80757
-72733, 42519
21790, 85673
42777, -76657
74344, -43842
90647, -39015
-38600, 3494
-4616, 71341
94449, 79084
-73338, -63869
13816, 45537
-18275, -52213
-3557, -25452
67672, 52295
62447, -26099
-31085, -35718
17430, 56113
-73550, -74410
-79634, -79965
-19330, -80456
65429, -28752
-79257, -9948
19793, 51434
19557, 42528
-50450, -31354
-53269, -52285
-28691, -27837
-44741, -51593
-71904, 33816
-58624, -41282
34859, -21493
-59652, 96299
-22139, 57576
-17302, 19287
99316, -17852
65408, -8733
-37648, 37909
-76883, 25454
77267, -75928
-39655, 77029
25059, 58244
-24955, -55333
6598, 63162
-85637, 15175
-18537, -8565
51480, -72357
-39320, 21261
-44207, 63071
50773, 97685
53557, -18627
95719, -76460
-75438, -87512
14389, 5913
-68903, 44416
53128, 70573
-22045, -30593
76772, 45072
40871, 51482
92749, 50019
-24065, 86740
-73269, 95280
-70956, -78108
68857, 18796
51644, 33351
-67685, 53294
-78356, -14103
88459, -28609
56610, -62017
99414, 78964
-81230, 96499
79206, 67142
-80035, 16360
-32170, -28512
32658, 69685
-48828, -18640
-51898, -56188
64447, -81199
22725, 52334
45323, 46298
-73185, 52684
13697, 17576
35489, -55882
86470, 4272
-76478, 22969
-44774, -47419
-4422, 22507
-66981, -26741
-29356, -3006
-28020, -79496
-42539, 72106
27234, -39264
75181, -12383
30933, 56967
24275, -41426
62278, -54400
-8983, 28429
-66307, 40225
-10828, 90908
3301, -28593
97094, 87959
-76853, 2239
84395, -31683
24091, 72594
-79417, 87535
17182, 93943
67398, 78438
99266, -33778
60499, 86750
-45261, -7463
24355, 33701
-50820, 55878
-75204, 15114
-63866, 11668
25328, -14418
26718, 81121
-46253, 34632
70014, -75510
43922, 45494
-52793, 10118
82846, 40749
-1335, 76951
5526, 1229
51877, 62080
-50043, -61219
80429, -64101
93533, -17609
-65892, -43082
76270, 83914
-55690, -8717
27069, -19225
93989, 40
81031, 63275
-21012, 68066
41720, 32083
46428, 19349
-51346, -7482
-36761, -7393
81269, 96097
2254, 96089
-27880, 78632
-4785, -62343
-66931, -1391
3327, 99763
-69525, -53154
-28480, 92127
-7084, -19619
91696, 81359
79627, 89570
-23457, 51499
15074, -62606
43156, 92201
60783, -83636
22654, 49826
-19692, -64251
-38726, 46224
55106, -27345
58881, -3303
-48687, 60138
-17734, -60928
-58288, -2994
8785, 10185
54886, 21357
71555, 96440
-77214, 52600
-61885, 94267
-84161, -10433
-88001, 7728
53455, 44331
30876, 65051
-6147, -47117
59078, 4305
33158, -26829
-55400, 14182
60738, -77485
75057, -19213
16330, 58211
79517, 64978
76819, 19785
17492, -37974
66161, -67610
-39491, -23548
16329, -74081
2024, 1345
-14934, 55172
63988, 70866
79566, 44474
59927, 92883
6037, -26095
-35026, -13402
-19880, -44146
90408, -47235
-32781, -61530
38401, -59117
1728, 90407
64258, -44077
-33822, -13704
7655, -11633
-19846, -9979
70892, 22506
29590, 88122
-82510, -78186
-3607, -71081
56012, 50814
-65792, -62764
33921, -77965
-88686, -26453
-32919, -19812
-27090, -53320
-18428, 97269
49489, 62058
-18024, 1725
-11689, 49823
84215, 83077
71945, -53193
-65564, -84553
-11940, 46795
87278, 79214
-24082, 47228
36974, -35274
-69598, -60345
64446, 3012
63729, 76653
94195, 82474
35717, -50283
-12826, 494
48309, -81832
22453, -4407
81391, -4975
-89950, 43881
-70732, 17090
27385, -58653
1468, -80566
887, 34505
-48052, -35153
4179, 90236
6732, 48350
-65535, -84891
95061, 74200
51974, 77083
-31915, -35072
-5528, -54554
-55888, -89158
-87763, 76517
98504, 3226
24266, 78966
49206, -88613
-63366, 85234
-13528, 18153
-17265, -37286
-15704, 96722
-27664, -75510
79819, -50934
37119, 89042
11395, -2024
-38647, -43270
67424, -9575
45233, 21796
52352, -48822
-12915, 33664
-40828, -61287
-21303, 70809
-58224, 77610
-65936, 98702
-12000, 11362
81296, -65852
-68055, 58070
42835, -48686
-81356, 50319
-47795, -9997
50690, -7342
-64978, 70757
-1041, 99279
61399, 80327
59312, 99144
-25418, -43275
16532, -45591
-46179, -80425
-80189, 14347
21653, -9938
8754, 37763
10604, 86381
-75474, -65831
61184, -13434
97578, 18730
-72510, -72383
-15326, -55507
23426, 54346
22580, 16915
-23689, 70477
92554, 96193
43982, 27823
-54401, -50502
-38104, 76212
-30754, 80390
21852, 90101
-21607, 72776
51339, -41442
-53150, 69028
50911, 78542
1668, 33664
-13683, 86375
-55509, -36055
-34023, 62291
6180, 55280
28766, 52673
-28372, -89555
-66120, -57756
-64473, -39632
56155, -23523
-5805, 66997
89523, -41907
86147, 4634
-30816, -11393
-8953, 80073
-5275, 36762
50115, 76056
-88218, -44330
56384, 27773
-75868, -68544
-61049, 10017
-34564, -41130
22583, 32404
83169, 2670
-37310, 66154
42611, -1651
-45444, 36328
-74628, 44647
-133, -29729
46776, 35184
64477, -30367
-44471, 2189
58149, -25911
-26990, -54245
52840, -76643
97414, 10879
-12371, 52174
-61596, 14025
