-50043, -61219
-18551, -61141
-17734, -60928
13240, -60831
84590, -60812
-51215, -60767
83531, -60733
-69598, -60345
-30915, -60122
-28359, -60001
2437, -59523
-367, -59412
41195, -59382
38401, -59117
92935, -58760
27385, -58653
30838, -58491
99792, -58189
-66120, -57756
-85582, -57688
49622, -57646
98272, -57014
-89630, -56525
40242, -56498
40821, -56433
-51898, -56188
21986, -56128
35489, -55882
-248, -55657
68005, -55517
-15326, -55507
-24955, -55333
-80340, -55091
-34189, -54825
-67158, -54807
45568, -54806
-5528, -54554
62278, -54400
-26990, -54245
68148, -54159
32626, -54027
-71175, -53441
37, -53389
-27090, -53320
71945, -53193
-69525, -53154
14770, -53126
-10045, -53118
-63795, -53111
25756, -52824
-53269, -52285
-18275, -52213
38742, -52130
70398, -51961
-44741, -51593
79819, -50934
53, -50665
-54401, -50502
-79798, -50316
35717, -50283
52885, -50207
-16532, -49986
-24754, -49543
66016, -49143
52352, -48822
42835, -48686
35658, -48532
76429, -48483
79508, -47967
-44774, -47419
-65196, -47331
90408, -47235
-6147, -47117
-13139, -46595
26643, -46008
-25471, -45831
-2570, -45754
32676, -45593
16532, -45591
59506, -45068
63994, -44794
32058, -44765
-15357, -44661
33135, -44500
-69750, -44429
19789, -44400
-88218, -44330
-21459, -44295
-62824, -44209
-85334, -44158
-19880, -44146
-38327, -44089
64258, -44077
74344, -43842
-25418, -43275
-38647, -43270
-65892, -43082
45337, -43075
63971, -42453
21683, -42153
-2485, -42130
-55811, -42002
89523, -41907
94635, -41820
51339, -41442
24275, -41426
-58624, -41282
-34564, -41130
11892, -40315
-57842, -40199
97337, -39866
-64473, -39632
-84720, -39338
27234, -39264
-38713, -39099
81367, -39057
-73626, -39049
90647, -39015
-15800, -38981
-80741, -38829
12895, -38739
78286, -38462
-21408, -38327
-25970, -38150
8636, -38013
17492, -37974
33189, -37795
-37026, -37683
-38707, -37658
-83781, -37452
-17265, -37286
-67672, -37194
38513, -37041
-69014, -36661
88428, -36625
58215, -36335
64345, -36241
-24812, -36100
-55509, -36055
-45054, -35805
-31085, -35718
36974, -35274
32110, -35208
-48052, -35153
-31915, -35072
-42970, -34813
40559, -34662
57921, -34506
59981, -34330
-40860, -34329
17359, -34319
99266, -33778
27346, -33649
-62789, -33461
63835, -33250
88949, -33121
67747, -32126
15465, -32095
-15676, -31980
84395, -31683
-50450, -31354
89146, -30948
62578, -30851
-22045, -30593
64477, -30367
35823, -30345
-67761, -30154
3277, -30128
-45682, -29828
-133, -29729
-71086, -29501
-19290, -29396
-21201, -28766
65429, -28752
-20309, -28715
88459, -28609
3301, -28593
52367, -28589
-32170, -28512
74672, -28333
-37750, -28249
-82826, -28036
-14385, -27875
-28691, -27837
92677, -27531
55106, -27345
33158, -26829
72179, -26793
-66981, -26741
-88686, -26453
62447, -26099
6037, -26095
-88374, -26006
71592, -25996
-61965, -25939
58149, -25911
12685, -25575
-3557, -25452
40987, -24975
-18364, -24960
-19008, -24848
36674, -24842
-39087, -24628
37097, -24185
58276, -24104
40850, -24081
48198, -24039
-39491, -23548
56155, -23523
70813, -22902
34859, -21493
-32274, -21470
-63842, -21093
14915, -21006
97112, -20527
15350, -20451
-52919, -20396
-32919, -19812
-7084, -19619
-46854, -19613
81439, -19589
27069, -19225
75057, -19213
-22491, -18750
-39637, -18657
-48828, -18640
53557, -18627
-738, -18481
-58855, -18440
43083, -18234
24146, -17926
99316, -17852
-41262, -17685
93533, -17609
-18011, -17015
65160, -16706
-66458, -16259
42282, -16212
21514, -15875
2142, -15861
6501, -15767
24222, -15524
10484, -14889
-88819, -14687
25328, -14418
-78356, -14103
96123, -13839
-33822, -13704
55335, -13539
-31323, -13527
61184, -13434
-35026, -13402
35485, -12936
88835, -12443
75181, -12383
2862, -11829
7655, -11633
76232, -11589
-74060, -11554
-30816, -11393
-15191, -11329
41666, -11179
71630, -11110
55761, -10783
-84161, -10433
62954, -10137
-47795, -9997
-19846, -9979
-79257, -9948
21653, -9938
-49055, -9931
-50165, -9891
67424, -9575
-35752, -8747
65408, -8733
-55690, -8717
-18537, -8565
3040, -7719
89797, -7490
-51346, -7482
-45261, -7463
-36761, -7393
50690, -7342
98462, -7272
-1451, -7266
66897, -7256
-15235, -7211
17015, -7179
-23908, -7063
29193, -6963
-26013, -6780
10403, -6717
-54819, -6445
84341, -6437
7177, -6174
8741, -6170
22110, -6101
-14974, -5184
81391, -4975
62022, -4797
22453, -4407
12606, -4242
32051, -3832
90195, -3667
58881, -3303
-29356, -3006
-58288, -2994
-26927, -2618
70855, -2442
-14962, -2219
-68776, -2068
11395, -2024
-16557, -1873
-11638, -1841
42611, -1651
151, -1513
-66931, -1391
-42916, -939
43139, -696
-27120, -215
-67504, -95
93989, 40
21638, 52
-12826, 494
84190, 624
-22879, 849
4619, 1201
5526, 1229
2024, 1345
-18024, 1725
-44471, 2189
-76853, 2239
-21958, 2509
-77891, 2512
83169, 2670
63945, 2768
19024, 2784
-23476, 3007
64446, 3012
-13416, 3020
98504, 3226
-66616, 3364
-38600, 3494
-33777, 3738
94876, 3829
63278, 3987
86470, 4272
59078, 4305
86147, 4634
26741, 4659
1741, 4667
62029, 5307
24938, 5452
14389, 5913
72029, 6090
99905, 6334
55936, 6476
63983, 6495
51909, 7460
-88001, 7728
-73474, 8007
-41950, 8208
22303, 8299
48057, 8751
1580, 8878
58824, 9106
-61049, 10017
4390, 10079
-52793, 10118
8785, 10185
93239, 10687
42856, 10697
41089, 10724
97414, 10879
79147, 11029
-12000, 11362
33435, 11437
-59143, 11533
-35336, 11605
6209, 11621
-63866, 11668
73559, 11712
1465, 12780
13684, 13144
54049, 13319
58508, 13606
60720, 13675
27340, 13762
-61596, 14025
-55400, 14182
-80189, 14347
76127, 14774
98133, 15054
42737, 15109
-75204, 15114
-85637, 15175
-1420, 15889
-80035, 16360
13892, 16409
83598, 16598
22580, 16915
-70732, 17090
68968, 17174
13697, 17576
55350, 17949
-13528, 18153
2806, 18397
2173, 18677
97578, 18730
68857, 18796
-15492, 18951
17012, 19095
-17302, 19287
46428, 19349
59113, 19392
53754, 19531
76819, 19785
-59975, 20182
-54886, 20309
64426, 20531
-69618, 20958
-39320, 21261
44634, 21305
54886, 21357
-82307, 21422
-6798, 21763
45233, 21796
-52021, 21846
35541, 21877
-11516, 22165
14666, 22265
-70005, 22420
-5647, 22425
70892, 22506
-4422, 22507
-76478, 22969
52040, 23567
4791, 23656
-55050, 24140
77511, 24223
59555, 24890
-53362, 25093
-36630, 25226
-60853, 25384
-76883, 25454
52527, 25467
-53252, 25876
-23405, 26135
-14607, 27359
-37821, 27516
19751, 27611
56384, 27773
43982, 27823
99104, 27977
-8983, 28429
-34196, 28882
-86815, 29024
-58201, 29053
18754, 29196
55696, 30056
75286, 30530
-87074, 30629
-60165, 31043
35003, 31090
86169, 31345
41720, 32083
-5328, 32396
22583, 32404
42607, 32419
93936, 32505
-40431, 32526
-24460, 32629
54848, 33065
-5902, 33216
51644, 33351
-12915, 33664
1668, 33664
24939, 33685
24355, 33701
-40393, 33702
-71904, 33816
74906, 33914
-71996, 34039
40862, 34417
887, 34505
-46253, 34632
15715, 34983
46776, 35184
-70026, 35431
-50610, 35579
-45444, 36328
45719, 36665
-5275, 36762
-76070, 37375
8754, 37763
-37648, 37909
81130, 37916
20483, 38006
15787, 38232
37754, 38546
-89541, 38572
54883, 38657
79660, 38915
53896, 38952
-57566, 39079
52522, 39517
93043, 39826
-50970, 39877
-66307, 40225
-4618, 40455
-24469, 40467
1047, 40487
58603, 40548
-26854, 40630
82846, 40749
22730, 40810
79017, 41744
-70220, 42209
-72733, 42519
19557, 42528
-20137, 42897
15875, 42897
-38314, 43180
-72447, 43424
-86312, 43563
-30486, 43835
-12086, 43872
-89950, 43881
28596, 44116
87131, 44157
-59407, 44220
98826, 44292
53455, 44331
-68903, 44416
-259, 44428
67134, 44429
79566, 44474
-42879, 44489
-74628, 44647
-68391, 44872
-58189, 44910
-69895, 44940
-30133, 44983
76772, 45072
-64466, 45176
-66495, 45204
-36248, 45301
-78960, 45304
43922, 45494
13816, 45537
-38726, 46224
45323, 46298
64103, 46303
52193, 46550
-36577, 46762
-11940, 46795
-75816, 46950
62034, 47213
-24082, 47228
2771, 47776
6732, 48350
37040, 48467
41422, 48791
70204, 49059
-15083, 49148
74630, 49340
-54346, 49641
-11689, 49823
22654, 49826
-46374, 49915
92749, 50019
28982, 50087
-81356, 50319
91999, 50495
-20615, 50565
56012, 50814
17656, 51007
17067, 51201
19793, 51434
40871, 51482
-23457, 51499
47123, 51650
-12371, 52174
67672, 52295
22725, 52334
93612, 52408
-77214, 52600
-28391, 52668
28766, 52673
-73185, 52684
-87756, 52773
37340, 52840
38277, 52936
94305, 52971
-67685, 53294
-80722, 53326
-56081, 53415
91997, 53444
2333, 53476
-40806, 53648
-59623, 53847
23426, 54346
-56645, 54923
-24849, 54967
39621, 54969
-14934, 55172
-43338, 55209
6180, 55280
-5763, 55545
-10851, 55568
-59081, 55799
-50820, 55878
9829, 56085
17430, 56113
55692, 56542
-77741, 56805
71003, 56921
30933, 56967
41090, 57043
31555, 57204
-31280, 57380
-22139, 57576
69069, 57745
74865, 57903
-68055, 58070
16330, 58211
25059, 58244
64274, 58286
59343, 58555
-11586, 58676
-60949, 59055
-71139, 59233
-5142, 59379
38984, 59382
45803, 59383
25688, 59574
97377, 59696
94067, 59783
17553, 59818
-7986, 60088
3403, 60136
-48687, 60138
89700, 60265
-45085, 61108
83200, 61543
39934, 61604
48645, 61956
49489, 62058
51877, 62080
-34023, 62291
-38031, 62422
-38258, 62521
41279, 62541
-22452, 62876
-57886, 62971
-18952, 62997
79240, 63060
-44207, 63071
6598, 63162
81031, 63275
1846, 63678
-10373, 64039
16330, 64489
58670, 64864
32439, 64972
79517, 64978
30876, 65051
99483, 65121
41568, 65322
-79335, 65352
-82061, 65791
-37310, 66154
-65434, 66606
29071, 66752
94021, 66919
-5805, 66997
79206, 67142
-21012, 68066
15623, 68514
-43152, 68787
-53150, 69028
57169, 69267
-71847, 69487
-36444, 69597
-901, 69604
32658, 69685
-47560, 69897
-6972, 70004
-14015, 70180
-48715, 70252
-23689, 70477
85655, 70559
53128, 70573
-64978, 70757
-21303, 70809
63988, 70866
-30319, 71304
-4616, 71341
-42539, 72106
24091, 72594
-21607, 72776
-77748, 72811
42575, 72825
47231, 73095
99980, 73755
-64515, 73778
15013, 73853
95061, 74200
-85844, 74300
33984, 74570
-18919, 75435
57385, 75535
-4104, 75596
56458, 75746
83739, 75831
50115, 76056
-38104, 76212
-27611, 76244
-87763, 76517
63729, 76653
-1335, 76951
-39655, 77029
51974, 77083
-58224, 77610
57445, 78206
67398, 78438
-15631, 78487
50911, 78542
-27880, 78632
54764, 78683
-31617, 78865
99414, 78964
24266, 78966
94449, 79084
87278, 79214
-40005, 79360
49159, 79400
-8953, 80073
25695, 80212
61399, 80327
65823, 80357
-30754, 80390
99845, 80411
-70488, 80458
8586, 80533
84086, 80757
27184, 80907
26718, 81121
-63109, 81255
91696, 81359
3278, 81739
-30218, 81775
-6764, 81975
-21348, 82078
94195, 82474
9418, 82744
57085, 82787
40189, 82806
-70499, 82871
84215, 83077
-22373, 83338
-83201, 83525
-73841, 83783
76270, 83914
-11304, 83976
-56925, 84314
-65212, 84480
99311, 84532
-6329, 84680
-38338, 84928
-63366, 85234
-42746, 85661
21790, 85673
89082, 85844
-13683, 86375
10604, 86381
-24065, 86740
30354, 86748
60499, 86750
-12350, 86813
55128, 87034
73733, 87416
-79417, 87535
97094, 87959
29590, 88122
18305, 88197
-23107, 88544
84644, 88648
-81375, 88803
-43468, 88965
37119, 89042
15164, 89067
83509, 89146
51612, 89185
79627, 89570
70331, 89794
-47037, 89831
21852, 90101
18650, 90106
24938, 90159
4179, 90236
1728, 90407
-8831, 90490
-48762, 90861
-10828, 90908
-76549, 91002
55485, 91157
47868, 91572
-25538, 91781
-30177, 92017
-28480, 92127
43156, 92201
-70198, 92209
-59553, 92261
59927, 92883
85156, 92947
39540, 93281
99591, 93369
43099, 93455
21091, 93466
-70606, 93482
-24778, 93576
48507, 93587
9191, 93674
17182, 93943
-28074, 93954
-61885, 94267
53877, 94680
-40650, 95118
-73269, 95280
-25344, 95407
-7486, 95458
3268, 95520
-37753, 95600
10319, 95676
-46110, 95879
2254, 96089
81269, 96097
92554, 96193
-59652, 96299
71555, 96440
-81230, 96499
61527, 96640
-15704, 96722
-31316, 96781
96608, 96977
-70142, 97145
-18428, 97269
50773, 97685
-49274, 97710
86289, 98533
-65936, 98702
-26699, 99011
59128, 99030
59312, 99144
-1041, 99279
-43426, 99396
59279, 99450
-25982, 99470
68633, 99568
3327, 99763
-66398, 99810
-48134, 99837
